hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
5, 900.00000, 2367.85, -2.85988, 2435.7, -121.69, 2397.95, 118.118, 186.945, -177.452, 140.043, 70.9411, 153.237, -49.8824
5, 1800.00000, 2364.3, -2.91443, 2434.14, -121.725, 2395.87, 118.093, 191.405, -178.397, 142.898, 69.7613, 155.991, -50.8471
5, 2700.00000, 2360.77, -2.96841, 2432.56, -121.761, 2393.8, 118.067, 195.897, -179.299, 145.808, 68.6262, 158.781, -51.7783
6, 0.00000, 2357.24, -3.02246, 2430.99, -121.796, 2391.72, 118.041, 200.434, 179.837, 148.768, 67.5342, 161.61, -52.6786
6, 900.00000, 2353.72, -3.07662, 2429.41, -121.831, 2389.63, 118.014, 205.011, 179.008, 151.777, 66.4835, 164.477, -53.5501
6, 1800.00000, 2351.93, -3.10348, 2428.61, -121.849, 2388.64, 118.002, 207.331, 178.606, 153.304, 65.9673, 165.853, -53.9587
6, 2700.00000, 2365.53, -3.1136, 2443.1, -121.858, 2403, 118.001, 209.601, 178.447, 154.878, 65.749, 167.275, -54.0864
7, 0.00000, 2363.75, -3.14025, 2442.3, -121.876, 2402.01, 117.989, 211.931, 178.06, 156.42, 65.2499, 168.663, -54.4846
7, 900.00000, 2361.96, -3.16713, 2441.5, -121.894, 2401.02, 117.976, 214.283, 177.679, 157.974, 64.7597, 170.062, -54.8773
7, 1800.00000, 2361.81, -3.1694, 2441.44, -121.895, 2400.94, 117.976, 214.475, 177.648, 158.098, 64.7213, 170.178, -54.9093
7, 2700.00000, 2361.67, -3.17148, 2441.37, -121.897, 2400.86, 117.975, 214.656, 177.619, 158.22, 64.6835, 170.29, -54.9402
8, 0.00000, 2361.53, -3.17356, 2441.31, -121.898, 2400.79, 117.974, 214.837, 177.59, 158.343, 64.6458, 170.401, -54.9711
8, 900.00000, 2361.39, -3.17564, 2441.25, -121.9, 2400.71, 117.973, 215.017, 177.562, 158.466, 64.608, 170.513, -55.0019
8, 1800.00000, 2361.61, -3.17189, 2441.34, -121.898, 2400.91, 117.975, 214.722, 177.614, 158.258, 64.6678, 170.235, -54.9308
8, 2700.00000, 2361.83, -3.16811, 2441.44, -121.896, 2401.1, 117.978, 214.425, 177.666, 158.05, 64.7277, 169.956, -54.8591
9, 0.00000, 2362.06, -3.16432, 2441.54, -121.895, 2401.3, 117.981, 214.128, 177.719, 157.842, 64.7879, 169.677, -54.7872
9, 900.00000, 2362.28, -3.16054, 2441.63, -121.893, 2401.5, 117.984, 213.831, 177.771, 157.634, 64.8482, 169.399, -54.7151
9, 1800.00000, 2362.24, -3.16035, 2441.59, -121.894, 2401.57, 117.985, 213.831, 177.778, 157.669, 64.8349, 169.337, -54.7042
9, 2700.00000, 2362.21, -3.1602, 2441.55, -121.896, 2401.64, 117.986, 213.833, 177.784, 157.704, 64.8215, 169.275, -54.6934
10, 0.00000, 2362.17, -3.16004, 2441.5, -121.897, 2401.71, 117.987, 213.835, 177.79, 157.74, 64.8081, 169.214, -54.6826
10, 900.00000, 2362.13, -3.15989, 2441.46, -121.899, 2401.79, 117.988, 213.837, 177.796, 157.775, 64.7947, 169.152, -54.6717
10, 1800.00000, 2362.44, -3.15458, 2441.58, -121.896, 2402.06, 117.992, 213.409, 177.873, 157.496, 64.8771, 168.781, -54.575
10, 2700.00000, 2362.75, -3.14924, 2441.71, -121.894, 2402.34, 117.996, 212.979, 177.95, 157.216, 64.9598, 168.409, -54.4776
11, 0.00000, 2363.05, -3.1439, 2441.83, -121.892, 2402.62, 118, 212.549, 178.027, 156.937, 65.0429, 168.037, -54.3798
11, 900.00000, 2363.36, -3.13856, 2441.96, -121.89, 2402.89, 118.003, 212.12, 178.105, 156.658, 65.1262, 167.666, -54.2815
11, 1800.00000, 2363.67, -3.13307, 2442.07, -121.888, 2403.2, 118.008, 211.69, 178.186, 156.381, 65.2076, 167.258, -54.1748
11, 2700.00000, 2363.97, -3.12759, 2442.19, -121.886, 2403.51, 118.012, 211.26, 178.266, 156.105, 65.2892, 166.851, -54.0676
12, 0.00000, 2364.27, -3.1221, 2442.31, -121.885, 2403.82, 118.016, 210.831, 178.348, 155.829, 65.3711, 166.444, -53.9598
12, 900.00000, 2364.57, -3.11662, 2442.42, -121.883, 2404.13, 118.021, 210.402, 178.429, 155.554, 65.4533, 166.038, -53.8515
12, 1800.00000, 2364.73, -3.11363, 2442.49, -121.882, 2404.3, 118.023, 210.178, 178.472, 155.401, 65.4979, 165.799, -53.788
12, 2700.00000, 2364.89, -3.11067, 2442.55, -121.881, 2404.48, 118.026, 209.956, 178.516, 155.248, 65.5426, 165.561, -53.7245
13, 0.00000, 2365.06, -3.1077, 2442.62, -121.88, 2404.65, 118.028, 209.733, 178.559, 155.096, 65.5873, 165.323, -53.6608
13, 900.00000, 2365.22, -3.10473, 2442.69, -121.879, 2404.83, 118.031, 209.511, 178.603, 154.943, 65.6322, 165.086, -53.597
13, 1800.00000, 2365.24, -3.1042, 2442.69, -121.879, 2404.87, 118.032, 209.47, 178.612, 154.928, 65.6362, 165.041, -53.586
13, 2700.00000, 2365.25, -3.10368, 2442.68, -121.879, 2404.91, 118.032, 209.43, 178.621, 154.914, 65.6402, 164.997, -53.5752
14, 0.00000, 2365.27, -3.10316, 2442.68, -121.88, 2404.95, 118.033, 209.39, 178.63, 154.899, 65.6443, 164.954, -53.5644
14, 900.00000, 2365.29, -3.10264, 2442.68, -121.88, 2404.99, 118.033, 209.35, 178.639, 154.885, 65.6483, 164.91, -53.5535
14, 1800.00000, 2365.23, -3.10479, 2442.68, -121.879, 2404.78, 118.03, 209.48, 178.604, 154.954, 65.6336, 165.165, -53.616
14, 2700.00000, 2365.16, -3.10694, 2442.68, -121.878, 2404.57, 118.027, 209.611, 178.57, 155.023, 65.6188, 165.421, -53.6786
15, 0.00000, 2365.1, -3.10909, 2442.68, -121.877, 2404.36, 118.024, 209.743, 178.535, 155.092, 65.6041, 165.677, -53.7411
15, 900.00000, 2365.04, -3.11125, 2442.68, -121.876, 2404.15, 118.02, 209.874, 178.501, 155.161, 65.5895, 165.933, -53.8033
15, 1800.00000, 2363.71, -3.134, 2442.11, -121.886, 2402.97, 118.004, 211.675, 178.17, 156.383, 65.2211, 167.557, -54.2409
15, 2700.00000, 2362.38, -3.1569, 2441.55, -121.895, 2401.78, 117.987, 213.491, 177.843, 157.611, 64.8578, 169.193, -54.6715
16, 0.00000, 2361.04, -3.1798, 2440.99, -121.905, 2400.59, 117.97, 215.313, 177.521, 158.845, 64.5, 170.839, -55.0943
16, 900.00000, 2359.71, -3.20271, 2440.42, -121.915, 2399.4, 117.954, 217.141, 177.204, 160.085, 64.1475, 172.493, -55.5094
16, 1800.00000, 2355.71, -3.26787, 2438.67, -121.949, 2396.34, 117.912, 222.51, 176.336, 163.777, 63.1154, 176.861, -56.5841
16, 2700.00000, 2351.71, -3.33294, 2436.91, -121.983, 2393.29, 117.871, 227.915, 175.506, 167.516, 62.1273, 181.279, -57.6084
17, 0.00000, 2347.69, -3.42154, 2435.51, -122.012, 2389.93, 117.833, 234.67, 174.861, 171.231, 61.1887, 185.752, -58.58
17, 900.00000, 2343.66, -3.48675, 2433.75, -122.046, 2386.88, 117.792, 240.163, 174.096, 175.058, 60.28, 190.267, -59.5136
17, 1800.00000, 2358.21, -3.4823, 2448.68, -122.042, 2401.49, 117.794, 241.242, 174.139, 175.857, 60.3484, 191.298, -59.4798
17, 2700.00000, 2357.34, -3.49656, 2448.3, -122.049, 2400.76, 117.784, 242.439, 173.974, 176.695, 60.1587, 192.363, -59.6886
18, 0.00000, 2356.47, -3.51114, 2447.93, -122.056, 2400.03, 117.774, 243.659, 173.807, 177.538, 59.97, 193.44, -59.8971
18, 900.00000, 2355.59, -3.52572, 2447.56, -122.062, 2399.3, 117.764, 244.881, 173.642, 178.383, 59.7831, 194.52, -60.1035
18, 1800.00000, 2356.42, -3.51348, 2447.94, -122.054, 2399.76, 117.769, 243.765, 173.779, 177.604, 59.9658, 193.817, -59.9593
18, 2700.00000, 2357.27, -3.50097, 2448.32, -122.045, 2400.22, 117.775, 242.634, 173.92, 176.826, 60.1505, 193.108, -59.8128
19, 0.00000, 2358.11, -3.48847, 2448.7, -122.037, 2400.68, 117.78, 241.504, 174.062, 176.049, 60.3368, 192.4, -59.6653
19, 900.00000, 2358.96, -3.47597, 2449.08, -122.028, 2401.15, 117.786, 240.376, 174.205, 175.274, 60.5245, 191.693, -59.5167
19, 1800.00000, 2360.19, -3.45733, 2449.63, -122.016, 2401.89, 117.795, 238.718, 174.422, 174.14, 60.8001, 190.578, -59.2838
19, 2700.00000, 2361.42, -3.43864, 2450.17, -122.005, 2402.64, 117.805, 237.06, 174.641, 173.009, 61.0792, 189.464, -59.0479
20, 0.00000, 2362.65, -3.41994, 2450.71, -121.993, 2403.38, 117.814, 235.404, 174.864, 171.882, 61.3618, 188.353, -58.8094
20, 900.00000, 2363.91, -3.40063, 2451.24, -121.981, 2404.14, 117.823, 233.738, 175.092, 170.758, 61.648, 187.241, -58.5676
20, 1800.00000, 2366.37, -3.36941, 2452, -121.942, 2405.24, 117.834, 230.875, 175.486, 167.738, 61.9199, 185.278, -58.1343
20, 2700.00000, 2368.51, -3.33601, 2452.9, -121.922, 2406.61, 117.851, 228.021, 175.9, 165.817, 62.429, 183.278, -57.6837
21, 0.00000, 2370.62, -3.30311, 2453.83, -121.903, 2408, 117.869, 225.182, 176.321, 163.906, 62.9503, 181.289, -57.223
21, 900.00000, 2372.73, -3.27053, 2454.75, -121.883, 2409.36, 117.887, 222.368, 176.751, 162.008, 63.4828, 179.322, -56.7556
21, 1800.00000, 2375.41, -3.20738, 2456.04, -121.864, 2411.45, 117.928, 217.204, 177.205, 159.421, 64.2353, 175.4, -56.2896
21, 2700.00000, 2378.36, -3.16161, 2457.34, -121.837, 2413.39, 117.953, 213.309, 177.844, 156.802, 65.026, 172.63, -55.5874
22, 0.00000, 2381.3, -3.11572, 2458.63, -121.809, 2415.33, 117.978, 209.434, 178.506, 154.213, 65.8416, 169.88, -54.8624
22, 900.00000, 2384.27, -3.06943, 2459.91, -121.782, 2417.27, 118.002, 205.581, 179.191, 151.655, 66.6834, 167.156, -54.1147
22, 1800.00000, 2387.24, -3.02297, 2461.22, -121.755, 2419.27, 118.028, 201.728, 179.908, 149.093, 67.5621, 164.374, -53.3212
22, 2700.00000, 2390.4, -2.95564, 2461.96, -121.716, 2421.37, 118.045, 196.715, -179.543, 145.598, 68.1942, 161.656, -52.5153
23, 0.00000, 2393.35, -2.90932, 2463.26, -121.69, 2423.38, 118.071, 192.937, -178.778, 143.108, 69.1276, 158.935, -51.6685
23, 900.00000, 2396.09, -2.86901, 2464.89, -121.664, 2425.12, 118.116, 189.224, -177.991, 140.652, 70.0899, 155.192, -51.0385
23, 1800.00000, 2382.63, -2.85357, 2450.47, -121.654, 2411.12, 118.124, 186.811, -177.713, 138.962, 70.4324, 153.332, -50.7289
23, 2700.00000, 2384.55, -2.82326, 2451.33, -121.637, 2412.45, 118.141, 184.414, -177.172, 137.378, 71.0933, 151.566, -50.1218
24, 0.00000, 2386.47, -2.79268, 2452.18, -121.619, 2413.77, 118.159, 182.016, -176.614, 135.811, 71.7697, 149.809, -49.4985
