hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
11, 0.00000, 2518.46, -2.77353, 2508.93, -122.19, 2497.69, 117.512, 87.3171, -92.7735, 86.9867, 147.81, 83.2239, 22.4057
11, 900.00000, 2519.03, -2.75855, 2509.03, -122.185, 2498.15, 117.517, 87.337, -92.7585, 86.9901, 147.815, 83.2436, 22.4189
11, 1800.00000, 2519.45, -2.7495, 2509.15, -122.182, 2498.55, 117.522, 87.3514, -92.7495, 86.9942, 147.818, 83.2605, 22.4297
11, 2700.00000, 2519.86, -2.74046, 2509.26, -122.18, 2498.95, 117.527, 87.3658, -92.7405, 86.9984, 147.82, 83.2773, 22.4406
12, 0.00000, 2520.28, -2.73143, 2509.39, -122.177, 2499.35, 117.531, 87.3802, -92.7314, 87.0025, 147.823, 83.2942, 22.4514
12, 900.00000, 2520.69, -2.7224, 2509.5, -122.175, 2499.75, 117.536, 87.3945, -92.7224, 87.0067, 147.825, 83.3111, 22.4623
12, 1800.00000, 2520.39, -2.73934, 2509.94, -122.175, 2499.74, 117.544, 87.3842, -92.7393, 87.0216, 147.825, 83.3121, 22.4725
12, 2700.00000, 2520.09, -2.75634, 2510.37, -122.175, 2499.72, 117.551, 87.3738, -92.7563, 87.0366, 147.825, 83.3129, 22.4827
13, 0.00000, 2519.79, -2.77334, 2510.8, -122.174, 2499.7, 117.559, 87.3633, -92.7733, 87.0516, 147.826, 83.3138, 22.4929
13, 900.00000, 2519.49, -2.79035, 2511.23, -122.174, 2499.68, 117.566, 87.3529, -92.7904, 87.0666, 147.826, 83.3147, 22.5031
13, 1800.00000, 2518.69, -2.82392, 2511.58, -122.182, 2499.29, 117.568, 87.3251, -92.8239, 87.0786, 147.818, 83.3007, 22.5027
13, 2700.00000, 2517.88, -2.85754, 2511.93, -122.189, 2498.91, 117.569, 87.2971, -92.8575, 87.0906, 147.811, 83.2867, 22.5023
14, 0.00000, 2517.07, -2.89118, 2512.27, -122.196, 2498.52, 117.571, 87.2691, -92.8912, 87.1027, 147.804, 83.2727, 22.5019
14, 900.00000, 2516.27, -2.92485, 2512.62, -122.203, 2498.13, 117.573, 87.2411, -92.9248, 87.1148, 147.797, 83.2587, 22.5015
14, 1800.00000, 2514.44, -2.99741, 2513.04, -122.224, 2496.93, 117.561, 87.1779, -92.9974, 87.1293, 147.776, 83.2202, 22.4932
14, 2700.00000, 2512.61, -3.07017, 2513.46, -122.244, 2495.72, 117.55, 87.1143, -93.0702, 87.1439, 147.756, 83.1816, 22.4848
15, 0.00000, 2510.77, -3.14304, 2513.89, -122.265, 2494.51, 117.538, 87.0505, -93.143, 87.1586, 147.735, 83.143, 22.4764
15, 900.00000, 2508.92, -3.21603, 2514.31, -122.285, 2493.3, 117.527, 86.9864, -93.216, 87.1733, 147.715, 83.1044, 22.4681
15, 1800.00000, 2504.92, -3.34007, 2514.12, -122.328, 2490.53, 117.496, 86.8476, -93.3401, 87.1668, 147.672, 82.99, 22.3982
15, 2700.00000, 2499.22, -3.53271, 2515.27, -122.372, 2487.09, 117.487, 86.6499, -93.5327, 87.2066, 147.628, 82.8524, 22.3489
16, 0.00000, 2495.88, -3.62739, 2514.36, -122.418, 2484.59, 117.441, 86.5343, -93.6274, 87.1749, 147.582, 82.7472, 22.2647
16, 900.00000, 2490.45, -3.80545, 2513.73, -122.494, 2480.92, 117.383, 86.3461, -93.8055, 87.1533, 147.506, 82.6017, 22.1645
16, 1800.00000, 2485.79, -3.88072, 2511.5, -122.534, 2477.26, 117.335, 86.1844, -93.8807, 87.0759, 147.466, 82.4073, 21.9874
16, 2700.00000, 2481.11, -3.95614, 2509.27, -122.574, 2473.61, 117.288, 86.0223, -93.9561, 86.9986, 147.426, 82.2132, 21.8097
17, 0.00000, 2491.38, -4.0543, 2507.41, -122.605, 2469.52, 117.243, 86.3781, -94.0543, 86.9342, 147.395, 82.0047, 21.6322
17, 900.00000, 2486.9, -4.12103, 2504.73, -122.645, 2481.19, 117.175, 86.2231, -94.121, 86.8411, 147.355, 82.3419, 21.4733
17, 1800.00000, 2502.35, -4.11615, 2520.13, -122.641, 2496.4, 117.177, 86.7588, -94.1161, 87.3751, 147.359, 82.8552, 21.4909
17, 2700.00000, 2501.34, -4.13278, 2519.66, -122.649, 2495.52, 117.166, 86.7236, -94.1328, 87.3586, 147.351, 82.8125, 21.4546
18, 0.00000, 2500.31, -4.14978, 2519.19, -122.657, 2494.64, 117.154, 86.6878, -94.1498, 87.3424, 147.344, 82.7692, 21.4178
18, 900.00000, 2499.27, -4.16679, 2518.72, -122.664, 2493.76, 117.143, 86.652, -94.1668, 87.3262, 147.336, 82.7259, 21.381
18, 1800.00000, 2500.24, -4.15282, 2519.21, -122.655, 2494.31, 117.15, 86.6854, -94.1528, 87.3432, 147.345, 82.7628, 21.4213
18, 2700.00000, 2501.22, -4.13854, 2519.7, -122.645, 2494.88, 117.157, 86.7193, -94.1385, 87.3601, 147.355, 82.8001, 21.4617
19, 0.00000, 2502.19, -4.12426, 2520.18, -122.635, 2495.45, 117.163, 86.7532, -94.1243, 87.377, 147.365, 82.8375, 21.5021
19, 900.00000, 2503.17, -4.10999, 2520.67, -122.625, 2496.01, 117.17, 86.7871, -94.11, 87.3938, 147.375, 82.8749, 21.5425
19, 1800.00000, 2504.6, -4.08862, 2521.37, -122.611, 2496.92, 117.181, 86.8366, -94.0886, 87.418, 147.389, 82.9306, 21.5997
19, 2700.00000, 2506.03, -4.06718, 2522.06, -122.598, 2497.83, 117.192, 86.8862, -94.0672, 87.4421, 147.402, 82.9864, 21.6568
20, 0.00000, 2507.46, -4.04574, 2522.76, -122.584, 2498.73, 117.203, 86.9358, -94.0457, 87.4662, 147.416, 83.0422, 21.7139
20, 900.00000, 2508.93, -4.02364, 2523.44, -122.57, 2499.65, 117.214, 86.9867, -94.0236, 87.4897, 147.43, 83.0984, 21.7707
20, 1800.00000, 2511.85, -3.98586, 2508.83, -122.528, 2501.05, 117.225, 87.0878, -93.9859, 86.9831, 147.472, 83.1875, 21.8573
20, 2700.00000, 2514.35, -3.94756, 2509.98, -122.506, 2502.71, 117.245, 87.1745, -93.9476, 87.0232, 147.494, 83.2861, 21.9537
21, 0.00000, 2516.8, -3.90978, 2511.16, -122.483, 2504.4, 117.265, 87.2597, -93.9098, 87.0639, 147.517, 83.3854, 22.0505
21, 900.00000, 2519.26, -3.87236, 2512.33, -122.46, 2506.05, 117.286, 87.3449, -93.8724, 87.1048, 147.54, 83.4835, 22.1463
21, 1800.00000, 2507.3, -3.80621, 2514.08, -122.437, 2493.32, 117.332, 86.9303, -93.8062, 87.1653, 147.563, 83.0998, 22.2641
21, 2700.00000, 2510.72, -3.75354, 2515.73, -122.406, 2495.66, 117.361, 87.0488, -93.7535, 87.2224, 147.594, 83.2379, 22.398
22, 0.00000, 2514.14, -3.70074, 2517.37, -122.374, 2498.01, 117.39, 87.1673, -93.7007, 87.2794, 147.626, 83.3767, 22.5318
22, 900.00000, 2517.58, -3.64755, 2519, -122.342, 2500.36, 117.419, 87.2866, -93.6476, 87.3359, 147.658, 83.5158, 22.665
22, 1800.00000, 2521.02, -3.59408, 2520.66, -122.311, 2502.77, 117.45, 87.4059, -93.5941, 87.3935, 147.689, 83.6573, 22.799
22, 2700.00000, 2509.54, -3.51849, 2506.05, -122.271, 2505.42, 117.469, 87.0079, -93.5185, 86.8868, 147.729, 83.807, 22.9224
23, 0.00000, 2512.94, -3.46515, 2507.69, -122.24, 2507.84, 117.5, 87.1257, -93.4652, 86.9438, 147.76, 83.9493, 23.0559
23, 900.00000, 2516.15, -3.42117, 2509.79, -122.208, 2494.54, 117.548, 87.2369, -93.4212, 87.0165, 147.792, 83.5471, 23.1766
23, 1800.00000, 2502.13, -3.40331, 2495.21, -122.197, 2480.27, 117.557, 86.7509, -93.4033, 86.5112, 147.803, 83.0907, 23.2226
23, 2700.00000, 2504.34, -3.3684, 2496.3, -122.176, 2481.86, 117.578, 86.8276, -93.3684, 86.5488, 147.824, 83.1838, 23.3102
24, 0.00000, 2506.56, -3.33319, 2497.38, -122.156, 2483.46, 117.598, 86.9047, -93.3332, 86.5863, 147.844, 83.2775, 23.3978
