hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
9, 1800.00000, 2374.53, -1.89939, 2436.24, -121.175, 2404.53, 118.829, 7.98927, 151.544, 0.00157483, 170.814, 0.00160078, 20.5304
9, 2700.00000, 2374.84, -1.8871, 2436.16, -121.172, 2404.72, 118.832, 7.99504, 151.556, 0.00157478, 170.82, 0.00160086, 20.5354
10, 0.00000, 2375.14, -1.87481, 2436.08, -121.168, 2404.91, 118.835, 8.00082, 151.569, 0.00157472, 170.826, 0.00160094, 20.5405
10, 900.00000, 2375.45, -1.86253, 2436, -121.164, 2405.1, 118.838, 8.0066, 151.581, 0.00157467, 170.832, 0.00160102, 20.5455
10, 1800.00000, 2375.81, -1.85398, 2436.09, -121.159, 2405.34, 118.842, 7.9904, 151.59, 0.00157473, 170.838, 0.00160116, 20.5511
10, 2700.00000, 2376.17, -1.84543, 2436.18, -121.155, 2405.59, 118.846, 7.9742, 151.598, 0.00157479, 170.844, 0.00160131, 20.5566
11, 0.00000, 2376.53, -1.83689, 2436.27, -121.15, 2405.84, 118.851, 7.958, 151.607, 0.00157485, 170.85, 0.00160145, 20.5621
11, 900.00000, 2376.89, -1.82835, 2436.36, -121.145, 2406.09, 118.855, 7.94181, 151.615, 0.00157491, 170.856, 0.00160159, 20.5677
11, 1800.00000, 2377.15, -1.82353, 2436.44, -121.143, 2406.29, 118.858, 7.92459, 151.62, 0.00157496, 170.86, 0.0016017, 20.571
11, 2700.00000, 2377.41, -1.81871, 2436.52, -121.141, 2406.49, 118.86, 7.9074, 151.625, 0.00157501, 170.863, 0.00160182, 20.5743
12, 0.00000, 2377.67, -1.8139, 2436.59, -121.139, 2406.69, 118.863, 7.89021, 151.63, 0.00157506, 170.867, 0.00160193, 20.5776
12, 900.00000, 2377.93, -1.80908, 2436.67, -121.137, 2406.89, 118.865, 7.87302, 151.635, 0.00157511, 170.87, 0.00160205, 20.5809
12, 1800.00000, 2377.83, -1.81599, 2436.8, -121.138, 2406.9, 118.866, 7.86038, 151.628, 0.0015752, 170.868, 0.00160207, 20.5801
12, 2700.00000, 2377.74, -1.82294, 2436.93, -121.139, 2406.9, 118.867, 7.84782, 151.621, 0.00157528, 170.866, 0.00160209, 20.5793
13, 0.00000, 2377.64, -1.82988, 2437.06, -121.141, 2406.9, 118.867, 7.83525, 151.614, 0.00157537, 170.863, 0.00160211, 20.5786
13, 900.00000, 2377.54, -1.83683, 2437.19, -121.142, 2406.91, 118.868, 7.82269, 151.607, 0.00157545, 170.861, 0.00160213, 20.5778
13, 1800.00000, 2377.21, -1.85, 2437.31, -121.146, 2406.76, 118.867, 7.82375, 151.594, 0.00157553, 170.855, 0.00160207, 20.574
13, 2700.00000, 2376.88, -1.8632, 2437.43, -121.15, 2406.61, 118.865, 7.82487, 151.581, 0.00157561, 170.849, 0.00160201, 20.5701
14, 0.00000, 2376.55, -1.8764, 2437.55, -121.154, 2406.46, 118.864, 7.82598, 151.567, 0.00157569, 170.844, 0.00160195, 20.5662
14, 900.00000, 2376.22, -1.88961, 2437.68, -121.157, 2406.31, 118.863, 7.8271, 151.554, 0.00157577, 170.838, 0.00160189, 20.5623
14, 1800.00000, 2375.3, -1.92385, 2437.68, -121.173, 2405.7, 118.848, 7.8346, 151.52, 0.00157578, 170.817, 0.00160159, 20.5433
14, 2700.00000, 2374.38, -1.95817, 2437.69, -121.189, 2405.08, 118.834, 7.84221, 151.486, 0.0015758, 170.795, 0.00160128, 20.5242
15, 0.00000, 2373.45, -1.99252, 2437.7, -121.204, 2404.47, 118.82, 7.84983, 151.451, 0.00157581, 170.774, 0.00160097, 20.5051
15, 900.00000, 2372.52, -2.02691, 2437.71, -121.22, 2403.85, 118.805, 7.85745, 151.417, 0.00157582, 170.753, 0.00160067, 20.486
15, 1800.00000, 2370.34, -2.08594, 2437.45, -121.248, 2402.47, 118.782, 7.94189, 151.358, 0.00157565, 170.715, 0.00159991, 20.4533
15, 2700.00000, 2367.52, -2.16974, 2437.66, -121.277, 2400.87, 118.765, 8.02637, 151.274, 0.00157577, 170.67, 0.00159911, 20.4197
16, 0.00000, 2365.56, -2.21899, 2437.13, -121.307, 2399.54, 118.736, 8.11061, 151.224, 0.00157542, 170.633, 0.00159835, 20.3849
16, 900.00000, 2362.47, -2.31029, 2436.55, -121.358, 2397.55, 118.689, 8.19544, 151.133, 0.00157505, 170.567, 0.00159723, 20.326
16, 1800.00000, 2359.37, -2.35791, 2435.52, -121.386, 2395.56, 118.668, 8.42788, 151.085, 0.00157434, 170.529, 0.00159601, 20.295
16, 2700.00000, 2356.25, -2.4056, 2434.5, -121.414, 2393.57, 118.646, 8.6606, 151.037, 0.00157363, 170.49, 0.00159479, 20.264
17, 0.00000, 2353.12, -2.46232, 2433.62, -121.439, 2391.47, 118.626, 8.89362, 150.98, 0.00157305, 170.453, 0.00159356, 20.2333
17, 900.00000, 2350.1, -2.50809, 2432.47, -121.466, 2389.52, 118.597, 9.12623, 150.934, 0.00157231, 170.415, 0.00159238, 20.1972
17, 1800.00000, 2364.64, -2.50396, 2447.38, -121.463, 2404.22, 118.599, 9.17309, 150.938, 0.00158196, 170.418, 0.00160217, 20.2003
17, 2700.00000, 2363.97, -2.51439, 2447.16, -121.469, 2403.76, 118.594, 9.22573, 150.928, 0.0015818, 170.41, 0.00160189, 20.193
18, 0.00000, 2363.28, -2.52503, 2446.93, -121.475, 2403.28, 118.589, 9.27886, 150.917, 0.00158165, 170.402, 0.00160161, 20.1857
18, 900.00000, 2362.6, -2.53567, 2446.71, -121.481, 2402.81, 118.583, 9.332, 150.907, 0.00158149, 170.393, 0.00160133, 20.1784
18, 1800.00000, 2363.23, -2.52717, 2446.94, -121.474, 2403.1, 118.586, 9.29747, 150.915, 0.00158165, 170.401, 0.00160153, 20.183
18, 2700.00000, 2363.86, -2.5185, 2447.16, -121.468, 2403.4, 118.589, 9.26254, 150.924, 0.00158181, 170.408, 0.00160174, 20.1877
19, 0.00000, 2364.49, -2.50983, 2447.38, -121.461, 2403.69, 118.591, 9.2276, 150.933, 0.00158196, 170.416, 0.00160194, 20.1924
19, 900.00000, 2365.13, -2.50116, 2447.61, -121.455, 2403.99, 118.594, 9.19267, 150.941, 0.00158212, 170.424, 0.00160215, 20.197
19, 1800.00000, 2366.06, -2.4882, 2447.93, -121.445, 2404.46, 118.599, 9.1388, 150.954, 0.00158235, 170.435, 0.00160246, 20.2045
19, 2700.00000, 2366.99, -2.47519, 2448.26, -121.436, 2404.94, 118.603, 9.08485, 150.967, 0.00158258, 170.446, 0.00160278, 20.212
20, 0.00000, 2367.92, -2.46219, 2448.58, -121.427, 2405.41, 118.608, 9.03091, 150.98, 0.0015828, 170.457, 0.0016031, 20.2194
20, 900.00000, 2368.89, -2.44835, 2448.89, -121.418, 2405.89, 118.612, 8.97651, 150.994, 0.00158302, 170.469, 0.00160341, 20.2268
20, 1800.00000, 2370.64, -2.42611, 2449.39, -121.395, 2406.66, 118.619, 8.87877, 151.017, 0.00158344, 170.495, 0.00160398, 20.2402
20, 2700.00000, 2372.27, -2.40262, 2449.94, -121.379, 2407.53, 118.627, 8.7809, 151.04, 0.00158382, 170.514, 0.00160455, 20.2539
21, 0.00000, 2373.86, -2.37956, 2450.5, -121.364, 2408.44, 118.637, 8.68328, 151.063, 0.00158421, 170.534, 0.00160513, 20.268
21, 900.00000, 2375.47, -2.35676, 2451.06, -121.348, 2409.31, 118.645, 8.5859, 151.086, 0.0015846, 170.553, 0.00160569, 20.2816
21, 1800.00000, 2377.63, -2.31731, 2451.8, -121.33, 2410.61, 118.664, 8.44281, 151.126, 0.00158504, 170.579, 0.00160647, 20.3059
21, 2700.00000, 2379.88, -2.28486, 2452.58, -121.308, 2411.86, 118.677, 8.30036, 151.158, 0.00158558, 170.606, 0.00160727, 20.3254
22, 0.00000, 2382.12, -2.25233, 2453.35, -121.286, 2413.1, 118.69, 8.15782, 151.191, 0.00158611, 170.634, 0.00160808, 20.3449
22, 900.00000, 2384.4, -2.21916, 2454.11, -121.265, 2414.36, 118.702, 8.01515, 151.224, 0.00158664, 170.661, 0.00160889, 20.3643
22, 1800.00000, 2386.67, -2.18591, 2454.88, -121.243, 2415.65, 118.715, 7.86533, 151.258, 0.00158718, 170.689, 0.00160971, 20.3845
22, 2700.00000, 2389.04, -2.14454, 2455.43, -121.217, 2416.97, 118.725, 7.7152, 151.299, 0.00158761, 170.721, 0.00161055, 20.4043
23, 0.00000, 2391.3, -2.1113, 2456.2, -121.196, 2418.27, 118.738, 7.56544, 151.333, 0.00158815, 170.749, 0.00161137, 20.4245
23, 900.00000, 2393.48, -2.08014, 2457.09, -121.175, 2419.47, 118.759, 7.41561, 151.364, 0.0015887, 170.776, 0.00161214, 20.4492
23, 1800.00000, 2379.77, -2.06977, 2442.45, -121.168, 2405.18, 118.761, 7.31474, 151.375, 0.00157926, 170.784, 0.00160262, 20.4539
23, 2700.00000, 2381.24, -2.04754, 2442.95, -121.154, 2406.05, 118.77, 7.20959, 151.397, 0.0015796, 170.802, 0.00160317, 20.4675
24, 0.00000, 2382.73, -2.02512, 2443.44, -121.141, 2406.93, 118.779, 7.10402, 151.42, 0.00157994, 170.821, 0.00160372, 20.4812
