hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
6, 900.00000, 2368.44, -2.19075, 2441.38, -121.046, 2389.66, 118.898, 0.000675829, -96.2366, 0.000582325, 145.331, 15.7158, -87.6653
6, 1800.00000, 2367.21, -2.20988, 2441.03, -121.057, 2388.95, 118.892, 0.000675535, -96.2527, 0.0005822, 145.322, 15.9085, -87.6711
6, 2700.00000, 2381.16, -2.21599, 2455.81, -121.062, 2403.46, 118.893, 0.000679556, -96.2585, 0.000585709, 145.318, 16.0914, -87.67
7, 0.00000, 2379.94, -2.23495, 2455.46, -121.073, 2402.75, 118.887, 0.000679263, -96.2745, 0.000585583, 145.309, 16.2847, -87.6759
7, 900.00000, 2378.71, -2.25406, 2455.12, -121.085, 2402.04, 118.882, 0.000678968, -96.2906, 0.000585458, 145.3, 16.4779, -87.6816
7, 1800.00000, 2381.19, -2.15798, 2454.73, -121.044, 2403.45, 118.909, 0.000679508, -96.2127, 0.000585552, 145.339, 16.4924, -87.6545
7, 2700.00000, 2382.29, -2.11385, 2454.64, -121.022, 2404.11, 118.925, 0.000679756, -96.1759, 0.000585608, 145.36, 16.5073, -87.6381
8, 0.00000, 2383.39, -2.0706, 2454.49, -121.003, 2404.74, 118.939, 0.000679997, -96.1405, 0.000585654, 145.379, 16.5216, -87.6243
8, 900.00000, 2384.42, -2.02861, 2454.38, -120.983, 2405.36, 118.953, 0.000680225, -96.1058, 0.000585702, 145.398, 16.5366, -87.6098
8, 1800.00000, 2385.4, -1.99426, 2454.33, -120.968, 2405.98, 118.965, 0.000680449, -96.0777, 0.000585757, 145.412, 16.5152, -87.5982
8, 2700.00000, 2386.37, -1.95995, 2454.29, -120.953, 2406.61, 118.977, 0.000680671, -96.0497, 0.000585812, 145.427, 16.4937, -87.5865
9, 0.00000, 2387.34, -1.92568, 2454.25, -120.938, 2407.23, 118.988, 0.000680893, -96.0217, 0.000585867, 145.442, 16.4723, -87.5748
9, 900.00000, 2388.21, -1.89341, 2454.33, -120.923, 2407.78, 119.008, 0.000681114, -95.9936, 0.000585934, 145.456, 16.4505, -87.5555
9, 1800.00000, 2388.53, -1.88091, 2454.23, -120.919, 2407.97, 119.01, 0.000681181, -95.9839, 0.000585938, 145.46, 16.4604, -87.5529
9, 2700.00000, 2388.84, -1.86839, 2454.13, -120.916, 2408.16, 119.013, 0.000681249, -95.9742, 0.000585942, 145.464, 16.47, -87.5503
10, 0.00000, 2389.15, -1.85588, 2454.03, -120.912, 2408.35, 119.016, 0.000681316, -95.9645, 0.000585946, 145.468, 16.4797, -87.5476
10, 900.00000, 2389.46, -1.84337, 2453.93, -120.908, 2408.54, 119.018, 0.000681383, -95.9548, 0.00058595, 145.471, 16.4893, -87.545
10, 1800.00000, 2389.8, -1.83474, 2453.99, -120.904, 2408.81, 119.022, 0.000681468, -95.9477, 0.00058598, 145.475, 16.461, -87.541
10, 2700.00000, 2390.13, -1.82612, 2454.05, -120.9, 2409.07, 119.026, 0.000681552, -95.9406, 0.00058601, 145.479, 16.4327, -87.537
11, 0.00000, 2390.47, -1.81749, 2454.1, -120.896, 2409.33, 119.03, 0.000681636, -95.9336, 0.00058604, 145.483, 16.4044, -87.533
11, 900.00000, 2390.81, -1.80887, 2454.16, -120.892, 2409.59, 119.034, 0.000681721, -95.9265, 0.000586069, 145.487, 16.3761, -87.5291
11, 1800.00000, 2391.05, -1.80383, 2454.2, -120.89, 2409.81, 119.036, 0.000681784, -95.9226, 0.000586091, 145.489, 16.3502, -87.5268
11, 2700.00000, 2391.3, -1.79879, 2454.24, -120.889, 2410.02, 119.039, 0.000681848, -95.9188, 0.000586112, 145.491, 16.3242, -87.5246
12, 0.00000, 2391.54, -1.79376, 2454.28, -120.887, 2410.23, 119.041, 0.000681911, -95.9149, 0.000586133, 145.492, 16.2983, -87.5224
12, 900.00000, 2391.78, -1.78872, 2454.32, -120.885, 2410.44, 119.043, 0.000681974, -95.911, 0.000586154, 145.494, 16.2724, -87.5202
12, 1800.00000, 2391.69, -1.79544, 2454.44, -120.887, 2410.44, 119.044, 0.000681964, -95.9161, 0.000586166, 145.492, 16.2586, -87.5194
12, 2700.00000, 2391.59, -1.8022, 2454.56, -120.888, 2410.45, 119.044, 0.000681953, -95.9212, 0.000586177, 145.491, 16.2449, -87.5187
13, 0.00000, 2391.49, -1.80895, 2454.68, -120.89, 2410.45, 119.045, 0.000681942, -95.9263, 0.000586189, 145.489, 16.2311, -87.518
13, 900.00000, 2391.39, -1.81571, 2454.8, -120.892, 2410.45, 119.046, 0.000681932, -95.9314, 0.000586201, 145.488, 16.2174, -87.5172
13, 1800.00000, 2391.07, -1.82868, 2454.91, -120.896, 2410.3, 119.045, 0.000681867, -95.9415, 0.000586198, 145.484, 16.2174, -87.5185
13, 2700.00000, 2390.75, -1.84168, 2455.03, -120.899, 2410.15, 119.043, 0.000681802, -95.9515, 0.000586196, 145.481, 16.2175, -87.5199
14, 0.00000, 2390.42, -1.85468, 2455.15, -120.903, 2410, 119.042, 0.000681737, -95.9616, 0.000586193, 145.477, 16.2176, -87.5211
14, 900.00000, 2390.1, -1.86769, 2455.26, -120.907, 2409.85, 119.041, 0.000681672, -95.9717, 0.000586191, 145.473, 16.2176, -87.5224
14, 1800.00000, 2389.21, -1.90148, 2455.3, -120.922, 2409.22, 119.027, 0.000681465, -95.9994, 0.00058614, 145.458, 16.2159, -87.5359
14, 2700.00000, 2388.32, -1.93535, 2455.35, -120.938, 2408.59, 119.014, 0.000681256, -96.0272, 0.00058609, 145.443, 16.2143, -87.5493
15, 0.00000, 2387.42, -1.96924, 2455.39, -120.953, 2407.96, 119, 0.000681047, -96.0551, 0.000586039, 145.428, 16.2128, -87.5628
15, 900.00000, 2386.53, -2.00317, 2455.43, -120.968, 2407.33, 118.987, 0.000680836, -96.0829, 0.000585989, 145.413, 16.2112, -87.5762
15, 1800.00000, 2384.47, -2.06195, 2455.31, -120.994, 2405.88, 118.965, 0.000680342, -96.1306, 0.000585843, 145.388, 16.3369, -87.5981
15, 2700.00000, 2381.76, -2.14553, 2455.65, -121.021, 2404.22, 118.949, 0.000679735, -96.1954, 0.00058573, 145.362, 16.4624, -87.6143
16, 0.00000, 2379.93, -2.19452, 2455.26, -121.048, 2402.84, 118.922, 0.000679272, -96.237, 0.000585556, 145.336, 16.5879, -87.6415
16, 900.00000, 2377.01, -2.28438, 2454.84, -121.097, 2400.75, 118.877, 0.000678559, -96.3131, 0.000585311, 145.289, 16.7139, -87.6858
16, 1800.00000, 2374.16, -2.33297, 2454.13, -121.119, 2398.62, 118.857, 0.000677839, -96.3519, 0.00058503, 145.269, 17.1123, -87.7063
16, 2700.00000, 2371.31, -2.38163, 2453.42, -121.141, 2396.49, 118.837, 0.000677117, -96.3908, 0.000584749, 145.249, 17.5109, -87.7268
17, 0.00000, 2368.44, -2.4393, 2452.86, -121.16, 2394.25, 118.818, 0.000676394, -96.4354, 0.000584481, 145.231, 17.9097, -87.7456
17, 900.00000, 2365.68, -2.48604, 2452.02, -121.181, 2392.15, 118.789, 0.00067567, -96.4743, 0.000584188, 145.211, 18.3086, -87.7739
17, 1800.00000, 2380.27, -2.48237, 2467, -121.179, 2406.83, 118.791, 0.000679828, -96.4711, 0.000587763, 145.213, 18.3803, -87.7723
17, 2700.00000, 2379.65, -2.49307, 2466.84, -121.183, 2406.33, 118.786, 0.000679668, -96.4795, 0.000587702, 145.209, 18.4629, -87.7773
18, 0.00000, 2379.02, -2.50397, 2466.69, -121.187, 2405.83, 118.781, 0.000679506, -96.4881, 0.000587641, 145.205, 18.546, -87.7822
18, 900.00000, 2378.39, -2.51486, 2466.54, -121.192, 2405.32, 118.776, 0.000679344, -96.4966, 0.00058758, 145.201, 18.6292, -87.7872
18, 1800.00000, 2378.96, -2.50605, 2466.71, -121.187, 2405.66, 118.779, 0.000679481, -96.4892, 0.00058764, 145.205, 18.5389, -87.7844
18, 2700.00000, 2379.54, -2.49708, 2466.87, -121.182, 2405.99, 118.782, 0.000679621, -96.4817, 0.000587699, 145.209, 18.4482, -87.7817
19, 0.00000, 2380.12, -2.4881, 2467.03, -121.177, 2406.33, 118.784, 0.00067976, -96.4741, 0.000587757, 145.214, 18.3576, -87.779
19, 900.00000, 2380.7, -2.47913, 2467.19, -121.171, 2406.67, 118.787, 0.000679899, -96.4666, 0.000587816, 145.218, 18.2669, -87.7762
19, 1800.00000, 2381.55, -2.46568, 2467.42, -121.164, 2407.2, 118.792, 0.000680106, -96.4555, 0.000587902, 145.224, 18.1379, -87.7717
19, 2700.00000, 2382.4, -2.4522, 2467.65, -121.157, 2407.73, 118.796, 0.000680314, -96.4443, 0.000587988, 145.23, 18.0089, -87.7672
20, 0.00000, 2383.25, -2.43871, 2467.88, -121.15, 2408.26, 118.801, 0.000680521, -96.4331, 0.000588074, 145.236, 17.8798, -87.7626
20, 900.00000, 2384.16, -2.42414, 2468.09, -121.142, 2408.8, 118.805, 0.000680739, -96.4212, 0.000588157, 145.243, 17.7505, -87.7588
20, 1800.00000, 2385.78, -2.40106, 2468.42, -121.122, 2409.66, 118.811, 0.000681111, -96.4016, 0.000588293, 145.258, 17.5312, -87.7524
20, 2700.00000, 2387.28, -2.37676, 2468.8, -121.11, 2410.63, 118.819, 0.000681478, -96.3817, 0.000588438, 145.269, 17.3115, -87.7442
21, 0.00000, 2388.73, -2.35284, 2469.19, -121.098, 2411.65, 118.828, 0.00068184, -96.3622, 0.000588586, 145.279, 17.0915, -87.7348
21, 900.00000, 2390.2, -2.3292, 2469.58, -121.086, 2412.6, 118.837, 0.000682201, -96.3428, 0.000588734, 145.29, 16.8728, -87.7263
21, 1800.00000, 2392.17, -2.28874, 2470.1, -121.072, 2414.04, 118.855, 0.000682707, -96.3097, 0.000588939, 145.303, 16.5664, -87.7078
21, 2700.00000, 2394.23, -2.25525, 2470.64, -121.055, 2415.41, 118.868, 0.000683215, -96.2823, 0.000589145, 145.318, 16.2609, -87.6956
22, 0.00000, 2396.29, -2.22169, 2471.18, -121.038, 2416.78, 118.88, 0.000683724, -96.2548, 0.000589351, 145.333, 15.9552, -87.6833
22, 900.00000, 2398.4, -2.18725, 2471.7, -121.021, 2418.16, 118.892, 0.000684239, -96.2268, 0.000589555, 145.347, 15.6495, -87.6716
22, 1800.00000, 2400.48, -2.15307, 2472.24, -121.004, 2419.58, 118.904, 0.000684754, -96.1989, 0.000589762, 145.362, 15.3423, -87.6587
22, 2700.00000, 2402.66, -2.11077, 2472.56, -120.983, 2421.03, 118.914, 0.000685267, -96.1655, 0.00058994, 145.381, 15.035, -87.6494
23, 0.00000, 2404.72, -2.0766, 2473.1, -120.966, 2422.45, 118.927, 0.00068578, -96.1377, 0.000590147, 145.395, 14.7278, -87.6364
23, 900.00000, 2406.71, -2.04453, 2473.76, -120.95, 2423.77, 118.947, 0.000686292, -96.1098, 0.000590366, 145.41, 14.4205, -87.6163
23, 1800.00000, 2392.88, -2.03347, 2458.99, -120.945, 2409.56, 118.95, 0.000682317, -96.1007, 0.000586868, 145.415, 14.2285, -87.6132
23, 2700.00000, 2394.23, -2.0108, 2459.34, -120.934, 2410.51, 118.959, 0.000682653, -96.0823, 0.000587003, 145.424, 14.0285, -87.6043
24, 0.00000, 2395.58, -1.98796, 2459.69, -120.923, 2411.46, 118.967, 0.000682991, -96.0638, 0.000587138, 145.434, 13.8281, -87.5955
